codigo_material,preco_real,qtde_min,descricao,modelos,origem,t,ipi,ncm_classif_fiscal,codigo_barras
0000-881-7100,2.48,50,Embalagem de limas,Embalagem de papel para armazenagem individual de limas redondas e chata,5,0,9.75,48195000,795711178093
0420-960-0002,21.0,10,Chaveiro motosserista,,1,10,9.75,39269090,886661907106
0420-960-0003,44.72,1,Chaveiro Motosserra,,1,10,9.75,39269090,886661937042
0421-100-2148,393.75,1,Jaqueta Tam. P PERFORMANCE cinza,,1,0,0.0,61043300,886661912629
0421-100-2152,393.75,1,Jaqueta Tam. M PERFORMANCE cinza,,1,0,0.0,61043300,886661913176
0421-100-2156,393.75,1,Jaqueta Tam. G PERFORMANCE cinza,,1,0,0.0,61043300,886661912513
0421-100-2234,393.75,1,Jaqueta Tam. XP Feminino PERFORMANCE,,1,0,0.0,61043300,886661913916
0421-100-2238,393.75,1,Jaqueta Tam. P Feminino PERFORMANCE,,1,0,0.0,61043300,886661913923
0421-100-2548,261.45,1,Casaco com capuz Tam. P STIHL preto,,1,0,0.0,61033200,886661968947
0421-100-2552,261.45,1,Casaco com capuz Tam. M STIHL preto,,1,0,0.0,61033200,886661968954
0421-100-2556,261.45,1,Casaco com capuz Tam. G STIHL preto,,1,0,0.0,61033200,886661968930
0421-100-2560,261.45,1,Casaco com capuz Tam. XG STIHL preto,,1,0,0.0,61033200,886661968978
0421-100-2748,695.18,1,Camisão Tam. P HERITAGE verde,,0,0,0.0,61033200,886661969104
0421-100-2752,695.18,1,Camisão Tam. M HERITAGE verde,,0,0,0.0,61033200,886661969128
0421-100-2756,695.18,1,Camisão Tam. G HERITAGE verde,,0,0,0.0,61033200,886661969135
0421-100-2760,695.18,1,Camisão Tam. XG HERITAGE verde,,0,0,0.0,61033200,886661969142
0421-222-1048,570.39,1,Calça de jardinagem Tam. P,,0,0,0.0,62034300,886661988693
0421-222-1052,570.39,1,Calça de jardinagem Tam. M,,1,0,0.0,62034300,886661988709
0421-222-1056,570.39,1,Calça de jardinagem Tam. G,,1,0,0.0,62034300,886661988716
0421-222-1060,570.39,1,Calça de jardinagem Tam. XG,,1,0,0.0,62034300,886661988723
0421-222-1134,570.39,1,Calça de jardinagem Tam. XP Feminino,,1,0,0.0,62046300,886661988754
0421-222-1138,570.39,1,Calça de jardinagem Tam. P Feminino,,1,0,0.0,62046300,886661988761
0421-222-1142,570.39,1,Calça de jardinagem Tam. M Feminino,,1,0,0.0,62046300,886661988778
0421-222-1146,570.39,1,Calça de jardinagem Tam. G Feminino,,1,0,0.0,62046300,886661988785
0421-222-1150,570.39,1,Calça de jardinagem Tam. XG Feminino,,1,0,0.0,62046300,886661988792
0421-300-2844,124.95,1,Camiseta Tam. XP MSA 300 preto,,1,0,0.0,61091000,886661768677
0421-300-2848,124.95,1,Camiseta Tam. P MSA 300 preto,,1,0,0.0,61091000,886661768684
0421-300-2852,124.95,1,Camiseta Tam. M MSA 300 preto,,1,0,0.0,61091000,886661768691
0421-300-2856,124.95,1,Camiseta Tam. G MSA 300 preto,,1,0,0.0,61091000,886661768660
0421-300-2860,124.95,1,Camiseta Tam. XG MSA 300 preto,,1,0,0.0,61091000,886661768714
0421-300-4548,303.18,1,Camiseta Tam. P CONTRA 59 cinza,,0,0,0.0,61091000,886661877591
0421-300-4552,303.18,1,Camiseta Tam. M CONTRA 59 cinza,,0,0,0.0,61091000,886661877614
0421-300-4556,303.18,1,Camiseta Tam. G CONTRA 59 cinza,,0,0,0.0,61091000,886661877584
0421-300-4560,303.18,1,Camiseta Tam. XG CONTRA 59 cinza,,0,0,0.0,61091000,886661877621
0421-300-5148,208.95,1,Camisa polo Tam. P ICON GREY cinza,,1,0,0.0,61051000,886661916337
0421-300-5152,208.95,1,Camisa polo Tam. M ICON GREY cinza,,1,0,0.0,61051000,886661916344
0421-300-5156,208.95,1,Camisa polo Tam. G ICON GREY cinza,,1,0,0.0,61051000,886661916320
0421-300-5160,208.95,1,Camisa polo Tam. XG ICON GREY cinza,,1,0,0.0,61051000,886661916924
0421-300-5348,208.95,1,Camisa polo Tam. P ICON BLUE azul,,1,0,0.0,61051000,886661919017
0421-300-5352,208.95,1,Camisa polo Tam. M ICON BLUE azul,,1,0,0.0,61051000,886661919208
0421-300-5356,208.95,1,Camisa polo Tam. G ICON BLUE azul,,1,0,0.0,61051000,886661919000
0421-300-5360,208.95,1,Camisa polo Tam. XG ICON BLUE azul,,1,0,0.0,61051000,886661919215
0421-300-7648,316.33,1,Camiseta Tam. P CONTRA 59 azul,,1,0,0.0,61091000,886661141579
0421-300-7652,316.33,1,Camiseta Tam. M CONTRA 59 azul,,0,0,0.0,61091000,886661141623
0421-300-7656,316.33,1,Camiseta Tam. G CONTRA 59 azul,,0,0,0.0,61091000,886661141586
0421-300-7660,316.33,1,Camiseta Tam. XG CONTRA 59 azul,,0,0,0.0,61091000,886661141593
0421-300-8048,270.85,1,Camiseta Tam. P MS 500i BACK preto,,0,0,0.0,61091000,886661142477
0421-300-8052,286.79,1,Camiseta Tam. M MS 500i BACK preto,,0,0,0.0,61091000,886661142538
0421-300-8056,270.85,1,Camiseta Tam. G MS 500i BACK preto,,0,0,0.0,61091000,886661142552
0421-300-8060,286.79,1,Camiseta Tam. XG MS 500i BACK preto,,0,0,0.0,61091000,886661142781
0421-600-0070,29.33,1,Chaveiro Abridor de garrafas,,0,10,0.0,82055100,886661881468
0421-600-0073,144.6,1,Xícara Manípulo de arranque,,0,0,0.0,69111090,886661881567
0421-600-0091,17.39,1,Clipes de papel Embalagem com 20 peças,,0,0,0.0,83059000,886661900312
0421-600-0103,371.86,1,Mochila STIHL CIRCLE,,0,0,0.0,42029200,886661902156
0421-600-0104,449.7,1,Sacola URBAN STYLE,,0,0,0.0,42029200,886661902163
0421-600-0119,142.65,1,Gorro FOREST cinza,,1,0,0.0,65050090,886661969234
0421-600-0184,302.09,1,Multitool Motosserra,,0,0,0.0,82119320,886661124008
0456-400-9902,1.09,1,Paineis de dados MS3 (velho) CE,,1,0,0.0,49111010,795711429751
0456-400-9904,1.77,1,Paineis de dados FS1 CE,,1,0,0.0,49111010,795711431174
0456-400-9906,1.76,1,Paineis de dados FS2 (velho) CE,,1,0,0.0,49111010,795711431181
0456-400-9908,1.76,1,Paineis de dado jogo BG/SH/BR/SR,,1,0,0.0,49111010,795711431198
0456-400-9910,1.76,1,Paineis de dado jogo TS/BT/P,,1,0,0.0,49111010,795711431204
0456-400-9912,1.79,1,Paineis de dado jogo FH/HL/HS/HT,,1,0,0.0,49111010,795711431211
0456-400-9913,1.09,1,Paineis de dado jogo KM/KA/KR/MM/SP,,1,0,0.0,49111010,795711431228
0456-940-1522,2.22,10,Certificado de garantia BR,,5,0,0.0,49111010,886661215423
0457-881-1200,0.82,5,Etiqueta azul envio peças garantia BR,Todos - Reposição,0,0,0.0,48211000,795711676360
0458-234-1521,1.82,1,Manual de Instruções FS38 BR,FS38,1,0,0.0,49111010,795711472511
0461-000-1503,6.36,30,Folheto Jardinagem A4,Folheto Jardinagem,0,0,0.0,49111010,795711447489
0461-000-1584,6.36,30,Folheto Agropecuário A4,,0,0,0.0,49111010,795711699741
0463-028-0060,2.47,1,"Adesivo com Logotipo papel/plást 6x2,6cm",ITEM PROMOCIONAL,1,10,9.75,39191090,886661136100
0463-028-0065,3.25,10,Adesivo com Logotipo papel/plást,IMEDIATO STIHL DE REVENDA,1,10,9.75,39191090,886661136117
0463-028-0070,4.93,10,Adesivo com Logotipo papel/plást,,1,10,9.75,39191090,886661136124
0463-028-0075,6.66,10,"Adesivo com Logotipo 30x13,2cm",,1,10,9.75,39199090,886661136131
0463-028-0080,10.45,3,"Adesivo com Logotipo 40x17,6cm",,1,10,9.75,39199090,886661136148
0463-301-0020,934.5,1,Kit estrutura e bandeira STIHL,Haste em metal para colocação do tecido e bandeira com logo estampado.,1,0,0.0,63079090,795711945084
0463-301-9999,336.0,1,Bandeira STIHL,Bandeira em tecido com logo estampado. Medida aproximada: 90x280cm,1,0,0.0,63079090,886661012589
0463-308-0002,14.61,1,Fita adesiva 50mmx50m,Transparente,0,10,0.0,39199090,886661143023
0463-901-0640,26.25,10,Boné laranja,5 Gomos C 2 Telas,0,0,0.0,65050011,795711462277
0463-902-0009,5.36,20,Caneta ecológica,ITEM PROMOCIONAL,0,10,0.0,96081000,795711460259
0463-902-0015,127.58,1,Kit Caipirinha,ITEM PROMOCIONAL,5,0,0.0,44191900,795711460464
0463-902-0027,31.87,2,Caneta de madeira,,5,10,0.0,96081000,795711462420
0463-902-0028,181.65,1,Jogo de churrasco,ITEM PROMOCIONAL,5,0,0.0,44191900,795711462437
0463-902-0030,30.16,1,Relógio de parede,ITEM PROMOCIONAL,0,0,0.0,91052100,795711462451
0463-902-0041,5.84,10,Pasta papel reciclado,,0,0,0.0,47062000,795711462789
0463-902-0042,11.62,10,Bloco A4 papel reciclado,,0,10,0.0,48201000,795711445362
0463-902-0050,57.75,1,Lixeira para carros em neoprene,,0,0,0.0,59069100,795711872946
0463-902-0062,189.0,1,Camisa branca manga curta XGG,,0,0,0.0,62052000,886661006496
0463-902-0063,135.17,1,Camisa branca manga longa XGG,,0,0,0.0,62052000,886661006502
0463-902-0065,183.07,1,"Camisa azul marinho, manga longa, XGG",,0,0,0.0,62052000,886661007950
0463-902-0070,81.9,1,Cuia para chimarrão,,0,0,0.0,96020090,886661020386
0463-902-0071,78.75,1,Bomba em Inox para chimarrão,,0,0,0.0,73239300,886661020393
0463-902-0074,116.69,1,Coletor de Baterias,Linha Prod. Bateria,0,0,0.0,48191000,886661024162
0463-902-0077,193.67,1,Faixa eficiência com economia,"Faixa em lona 0,60 x 4,00",0,0,0.0,39219019,886661024681
0463-902-0079,66.38,2,Display acrílico porta folders,Display com fita dupla face e cinta plástica,0,10,0.0,39269090,886661028726
0463-902-0083,24.1,2,Cubo laranja com logo Stihl 25 X 25 cm,"Cubo de papelão 0,25 X 0,25",0,0,0.0,49119100,886661038350
0463-902-0084,65.27,2,Cubo logo STIHL 45 x 45 cm,"Cubo de papelão 0,45 X 0,45",0,0,0.0,49119100,886661038367
0463-902-0090,65.27,2,Cubo elementos da natureza 45x45cm,"Cubo de papelão 0,45 X 0,45",0,0,0.0,49119100,886661057306
0463-902-0095,12.92,50,Sacola papel reciclado grande,,0,0,0.0,48194000,886661116065
0463-902-0097,36.75,1,Pochete preta,,0,10,0.0,42021900,886661118694
0463-902-0098,50.4,1,Porta chuteira,,0,10,0.0,42029900,886661118700
0463-902-0154,32.55,1,Kit 3 pares de meias,,0,0,0.0,61159500,886661146192
0463-902-0156,80.85,1,Guarda chuva cabo reto 106cm,,0,0,0.0,66019110,886661221172
0463-902-0159,339.15,1,Mateira,,0,0,0.0,42022100,886661301119
0463-902-0163,47.25,1,Copo Térmico com Canudo,,0,10,0.0,39241000,886661673483
0463-902-0172,87.03,1,Moletom preto infantil tam. 02,,0,0,0.0,62113200,886661903924
0463-902-0173,87.03,1,Moletom preto infantil tam. 04,,0,0,0.0,62113200,886661903931
0463-902-0183,97.65,1,Banner Stihl,,0,0,0.0,39219019,886661621200
0463-902-0184,97.65,1,Banner Bem-vindos,,0,0,0.0,39219019,886661621279
0463-902-0185,12.29,50,Sacola grande de papel,,0,0,0.0,49119900,886661621286
0463-902-0186,9.98,50,Sacola média de papel,,0,0,0.0,49119900,886661621309
0463-902-0187,3.26,50,Sacola alça vazada plástico,,0,0,0.0,39232910,886661621316
0463-902-0189,65.1,2,Cubo grande logo STIHL,,0,0,0.0,49111090,886661621484
0463-902-0190,40.2,2,Cubo pequeno logo STIHL,,0,0,0.0,49111090,886661621637
0463-902-0191,27.3,2,Kit cubo mini logo STIHL,,0,0,0.0,49111090,886661621644
0463-902-0193,55.65,1,Balões STIHL,,0,0,0.0,95059000,886661622054
0463-902-0194,840.0,1,Fita Adesiva STIHL para chão,Fita Adesiva STIHL para chão,0,0,0.0,39199020,886661630417
0463-902-0199,5.54,30,Folheto linha geral de produtos A4,,0,0,0.0,49111010,886661991433
0463-902-0202,26.25,10,Boné cinza de tela,12613 ALLIANCE IND.,0,0,0.0,65050019,886661620647
0463-902-0204,61.95,1,Caderno de anotações com caneta,613321 MARCA LASER,0,10,0.0,48202000,886661620661
0463-902-0205,99.12,1,Carregador portátil,,0,10,0.0,85044010,886661620678
0463-902-0211,201.4,1,Suéter preto masculino XG,4732 ACAPULCO,0,0,0.0,61102000,886661620739
0463-902-0212,201.4,1,Suéter preto masculino XGG,4732 ACAPULCO,0,0,0.0,61102000,886661620746
0463-902-0216,162.76,1,Suéter preto feminino GG,4732 ACAPULCO,0,0,0.0,61102000,886661620784
0463-902-0218,360.15,1,Coturno couro nobuck queimado café nr.37,,0,0,0.0,64039190,886661321506
0463-902-0219,360.15,1,Coturno couro nobuck queimado café nr.38,,0,0,0.0,64039190,886661321513
0463-902-0220,360.15,1,Coturno couro nobuck queimado café nr.39,,0,0,0.0,64039190,886661321520
0463-902-0221,360.15,1,Coturno couro nobuck queimado café nr.40,,0,0,0.0,64039190,886661321537
0463-902-0222,360.15,1,Coturno couro nobuck queimado café nr.41,,0,0,0.0,64039190,886661321544
0463-902-0223,360.15,1,Coturno couro nobuck queimado café nr.42,,0,0,0.0,64039190,886661321551
0463-902-0224,360.15,1,Coturno couro nobuck queimado café nr.43,,0,0,0.0,64039190,886661321568
0463-902-0225,360.15,1,Coturno couro nobuck queimado café nr.44,,0,0,0.0,64039190,886661321575
0463-902-0226,233.1,1,Bota zebu caramelo com elástico nr. 37,,0,0,0.0,64039190,886661321582
0463-902-0227,233.1,1,Bota zebu caramelo com elástico nr. 38,,0,0,0.0,64039190,886661321599
0463-902-0228,233.1,1,Bota zebu caramelo com elástico nr. 39,,0,0,0.0,64039190,886661321605
0463-902-0229,233.1,1,Bota zebu caramelo com elástico nr. 40,,0,0,0.0,64039190,886661321612
0463-902-0230,233.1,1,Bota zebu caramelo com elástico nr. 41,,0,0,0.0,64039190,886661321629
0463-902-0231,233.1,1,Bota zebu caramelo com elástico nr. 42,,0,0,0.0,64039190,886661321636
0463-902-0232,233.1,1,Bota zebu caramelo com elástico nr. 43,,0,0,0.0,64039190,886661321643
0463-902-0233,233.1,1,Bota zebu caramelo com elástico nr. 44,,0,0,0.0,64039190,886661321650
0463-902-0234,308.7,1,Bota marrom com detalhe em nylon nr. 35,,0,0,0.0,64039190,886661321667
0463-902-0235,308.7,1,Bota marrom com detalhe em nylon nr. 36,,0,0,0.0,64039190,886661321674
0463-902-0236,308.7,1,Bota marrom com detalhe em nylon nr. 37,,0,0,0.0,64039190,886661321681
0463-902-0237,308.7,1,Bota marrom com detalhe em nylon nr. 38,,0,0,0.0,64039190,886661321698
0463-902-0238,308.7,1,Bota marrom com detalhe em nylon nr. 39,,0,0,0.0,64039190,886661321704
