codigo_material,preco_real,qtde_min,descricao,modelos,origem,t,ipi,ncm_classif_fiscal,codigo_barras
0000-951-0503,5.76,5,Parafuso sextavado M5x55,MS162 MS172 MS172C MS182 MS212,1,10,6.5,73181500,886661617463
0000-951-0600,5.05,10,Parafuso sextavado M6,FS460 HT133,1,10,6.5,73181500,795711593544
0000-951-0606,5.07,1,Parafuso sextavado,BT120 BT121 HS81R FR350 FS120 FS250 FS300 FS350 KA120,1,10,6.5,73181500,795711591342
0000-951-0900,66.21,1,Parafuso sextavado,MS462,1,10,6.5,73181500,795711589165
0000-951-0901,18.0,1,Parafuso sextavado M8LHx20,Implemento FCS,1,10,6.5,73181500,795711959098
0000-951-0920,78.45,1,Parafuso sextavado M10x55,MS651 MS661,1,10,6.5,73181500,795711589189
0000-951-1100,5.05,6,Parafuso de plastoforma IS-D5x20,MSA160 MSA200 RMA370 MS192T MS194T BT121 BTHTImpl HT131 HT75 KA120 HS45 HS81 HS82R KM55 FS120 FS250 FS300 FS350 FR350 HT70K BG50 BG56 SH56 MSA140,5,10,6.5,73181500,795711589233
0000-951-1102,5.77,1,Parafuso de plastoforma IS-D5x26,BT120 BT121 FS120 FS250 FS300 FS350 KM55 FR350 TS420 TS800-FW20 KA120,1,10,6.5,73181500,795711589493
0000-951-1104,6.49,1,Parafuso,KM85R HLA65,1,10,6.5,73181500,795711589295
0000-951-1105,5.07,6,Parafuso IS P5x14,MSA160 MSA200 HT131 BR600 SR430 SR450 BR430,5,10,6.5,73181500,795711589301
0000-951-1109,5.07,1,Parafuso IS-M5x20-10.9,TS420,1,10,6.5,73181500,795711589615
0000-951-1114,5.05,10,Parafuso M5x12,FS131 HT133,5,10,6.5,73181500,886661148400
0000-951-2600,10.8,6,Parafuso cabeça lentilha M4,MS051 MS076 TS760,5,10,6.5,73181500,795711589653
0000-951-2904,12.26,6,"Parafuso cabeça lentilha M6x3,2x12",MS051 MS076,5,10,6.5,73181500,795711589660
0000-951-2909,7.2,20,Parafuso cabeça lentilha,MS08,5,10,6.5,73181500,795711589721
0000-951-2911,15.84,2,Parafuso tensor M6,MS08 MS051 MS076,5,10,6.5,73181500,795711589738
0000-951-4110,6.49,20,Parafuso escareado chato M6,MS08,5,10,6.5,73181500,795711589776
0000-951-5815,5.77,5,"Pino roscado 1/4""",MS08 TS350,5,10,6.5,73181500,795711593469
0000-951-6210,13.69,1,Pino roscado M12,USG CJ.AFIADOR,1,10,6.5,73181500,795711593506
0000-951-6500,18.03,1,Parafuso sem cabeça,SUP.GIRAT.P CORRENTE,1,10,6.5,73181500,795711593513
0000-951-8200,3.89,10,Parafuso de cabeça redonda,FW20-TS420,1,10,6.5,73181500,886661403547
0000-953-0808,6.49,1,Parafuso prisioneiro,BR600 SR430 SR450,1,10,6.5,73181500,795711589974
0000-953-0810,14.4,3,Parafuso prisioneiro M5,MS660 MS661,1,10,6.5,73181500,795711968151
0000-953-0811,13.69,3,Parafuso prisioneiro M5,MS651 MS661,5,10,6.5,73181500,886661625765
0000-953-0818,5.07,6,Parafuso prisioneiro de aço M5,MS034 MS036 MS360,5,10,6.5,73181500,795711593735
0000-953-1001,7.91,1,Parafuso prisioneiro M6,FS120 FS160 FS220 FS250 FS280 SP81,3,10,6.5,73181500,795711593742
0000-953-1009,25.91,4,Parafuso prisioneiro de aço,MS076 TS760,5,10,6.5,73181500,795711593759
0000-953-1024,9.36,5,Parafuso prisioneiro M6x30,P835 P840 TS350,5,10,6.5,73181500,795711589462
0000-953-1025,7.92,10,Parafuso prisioneiro M6x20,MS08,5,10,6.5,73181500,795711589202
0000-953-1401,12.97,1,Parafuso prisioneiro,USG CJ.AFIADOR,1,10,6.5,73181500,795711589288
0000-953-1402,16.56,10,Parafuso prisioneiro M8,HTImpl 75,1,10,6.5,73181500,795711589561
0000-953-1600,18.0,1,Parafuso prisioneiro M10x145,USG CJ.AFIADOR,1,10,6.5,73181500,795711589578
0000-953-1602,15.12,1,Parafuso prisioneiro,USG CJ.AFIADOR,1,10,6.5,73181500,795711589677
0000-953-6605,11.91,6,Parafuso com colar M8,MS034 MS036 MS360 MS038 MS046 MS460 MS066 MS660 MS650,5,10,6.5,73181500,795711590192
0000-953-6610,11.91,5,Parafuso prisioneiro,TS420,1,10,6.5,73181500,886661024476
0000-954-1701,3.41,1,Anel de vedação,TS420 TS800 TSA230,1,10,5.2,40169300,795711589639
0000-955-0801,5.77,20,Porca sextavada M8,MS011 MS210 MS230 MS250 MS034 MS036 MS360 MS038 MS039 MS65,5,10,6.5,73181600,795711589837
0000-955-0802,3.48,10,Porca com colar M8x1,MS162 MS172 MS172C MS182 MS212 MS210 MS025 MS230 MS250 MS034 MS036 MS360 MS362 MS039 MS046 MS310 MS390 MS460 MS066 MS194T HS45 HS81R BR430 BR600 BR800 HS82R HSBG SH56 BG50 MS462,5,10,6.5,73181600,795711590420
0000-955-0903,7.49,10,Porca M10,MS08,5,10,6.5,73181600,795711589943
0000-955-1101,4.06,3,Porca sextavada M8-8,PC70 PC75,3,10,6.5,73181600,795711981389
0000-955-1102,2.86,10,Porca sextavada ISO 4032-M5-8,SP20,5,10,6.5,73181600,886661289899
0000-955-8506,19.59,1,Porca serrilhada,USG CJ.AFIADOR,1,10,6.5,76161000,795711590611
0000-958-0200,16.69,1,Arruela,RE108,1,10,6.5,73182200,795711590710
0000-958-0206,6.34,1,Arruela,MS462,1,10,6.5,73182200,886661443314
0000-958-0405,5.34,10,"Arruela 4,8x9,8x0,5",MS075 MS76,5,10,6.5,73182200,795711590079
0000-958-0406,5.34,5,Arruela,MS038,5,10,6.5,39269010,795711590086
0000-958-0408,5.34,1,Arruela,MS310 MS039 MS390,1,10,6.5,73182200,795711590109
0000-958-0501,7.8,1,Arruela,BT45,1,10,6.5,73182200,795711590185
0000-958-0503,5.34,5,"Arruela 5,2x12x1,2",MS051 MS076 FS86 FS88 FS108 FS160 FS220 FS280 FR106,5,10,6.5,73182200,795711590215
0000-958-0504,5.34,5,Arruela,MSE170 MSE141,1,10,6.5,73182200,795711590307
0000-958-0506,8.87,2,Arruela 10x29x1,MSA160 E14 E160 EHTImpl,1,10,6.5,73182200,795711590314
0000-958-0511,5.34,1,Arruela,TS800,1,10,6.5,73182200,795711590369
0000-958-0512,5.28,5,"Arruela 5,1x20x0,5",MS038,5,10,6.5,73182200,795711590802
0000-958-0514,5.34,2,Arruela,MS034 MS260,1,10,6.5,73182200,795711590826
0000-958-0518,5.6,5,"Arruela 5,2x7x0,5",MS039 MS390 MS046 MS460 MS462,1,10,6.5,73182200,795711593605
0000-958-0520,5.34,1,Arruela,HL135,1,10,6.5,73182200,795711593612
0000-958-0521,5.34,5,"Arruela 5,1x10x2,7",MSA160 MSA200 MS170 MS180 MS210 MS025 MS230 MS250,5,10,6.5,39269010,795711593629
0000-958-0526,6.34,10,Arruela,HS45,1,10,6.5,73182200,795711593650
0000-958-0527,6.38,1,"Arruela 5x16x1,6",HL135,1,10,6.5,73182200,795711593667
0000-958-0600,5.34,2,Arruela,FR85 FR108 FR220 FR350,5,10,6.5,73182200,795711286545
0000-958-0601,5.34,10,"Arruela  6,7x14x0,5",MS036 MS360,5,10,6.5,73182200,795711591304
0000-958-0602,5.34,5,Arruela,PC70,5,10,6.5,73182200,795711591311
0000-958-0607,5.34,5,"Arruela 6,7x18x0,5",Carcaca Do VentiladorMS380 046 460 066 660 650 462 651 661,5,10,6.5,73182200,795711591779
0000-958-0608,6.38,5,Arruela 6x15x1,MS08 P835 P840,5,10,6.5,73182200,795711591786
0000-958-0609,5.34,2,"Arruela 6,1x16x1",FS160 FS220 FS280 FR220 HS81R,5,10,6.5,73182200,795711590406
0000-958-0611,5.34,5,"Arruela 6,1x8,5x0,5",MS034 MS036 MS360 MS066 MS660 MS650 MS651 MS661,1,10,6.5,73182200,795711590413
0000-958-0701,5.34,5,"Arruela 8,1x10,8x0,5",MS038,5,10,6.5,73182200,795711589875
0000-958-0702,5.34,10,"Arruela 7,01x15,5x1",MS08,5,10,6.5,73182200,795711589882
0000-958-0704,6.38,5,"Arruela 7,15x14x2",MS038,5,10,6.5,73182200,795711589899
0000-958-0806,5.34,5,"Arruela 8,1x12,5x0,5",MS011 MS210 FS160 FS220 FS280 SP20,5,10,6.5,73182200,795711590468
0000-958-0807,8.46,5,Arruela,TS420-FW20,1,10,6.5,73182200,795711968526
0000-958-0923,5.34,5,"Arruela 9,65x13x0,5",BT121 MS210 MS025 MS230 MS250 MS034 MS036 MS360 MS039,5,10,6.5,73182200,795711590628
0000-958-1000,5.6,10,"Arruela 16x10x0,5",BT120 BT121 BT130 HS81R FR350 FS120 FS250 FS300 FS350 FS460 KA120 HT133,1,10,6.5,73182200,795711591083
0000-958-1001,9.52,5,"Arruela 10x26,8x1,5",MS08 TS350,5,10,6.5,73182200,795711591090
0000-958-1010,5.34,5,"Arruela 10,1x17x0,2",MS08 MS051,5,10,6.5,73182100,795711590871
0000-958-1022,7.42,2,Arruela Ø 27 mm,MS210 MS025 MS230 MS250 MS034 MS036 MS310 MS360 MS390 MS066,5,10,6.5,73182200,795711589707
0000-958-1032,9.51,2,"Arruela Ø10x27x2,7",MS046 MS460 MS462 MS064 MS066 MS660 MS650 MS651 MS661,5,10,6.5,73182200,795711590345
0000-958-1212,5.34,10,"Arruela 12,05x19x1",TS760 TS800,1,10,6.5,73182200,795711590840
0000-958-1231,8.46,3,"Arruela 12x30x2,4",MS038,5,10,6.5,73182100,795711593674
0000-958-1233,7.42,5,"Arruela 12x22x1,5",FS75,5,10,6.5,73182200,795711593698
0000-958-1234,5.34,1,Arruela,MS260,5,10,6.5,73182200,795711591328
0000-958-1504,5.17,5,"Arruela 10,5x15,9x0,5",MS08,5,0,3.25,59119000,795711589813
0000-958-1705,5.34,5,"Arruela 17x24x0,24",MS051 MS076,5,10,6.5,73182200,795711590475
0000-958-1900,6.38,2,"Arruela 19,9x30x0,5",TS760,5,10,6.5,73182200,795711589981
0000-958-3001,5.55,1,Arruela,SPA65,1,10,6.5,73182200,795711986735
0000-958-6501,8.48,5,Arruela,BT45,1,10,6.5,73182200,795711590666
0000-958-6502,5.6,1,Arruela,BT45,1,10,6.5,73182200,795711590673
0000-958-6503,6.38,1,Arruela,BT45,1,10,6.5,73182200,795711590758
0000-958-6504,7.8,1,Arruela,BT45,1,10,6.5,73182200,795711590765
0000-958-6505,5.34,1,Arruela,BT45,1,10,6.5,73182200,795711590772
0000-958-6506,7.42,1,Arruela,BT45,1,10,6.5,73182200,795711590789
0000-961-0505,12.95,10,Anel,FS160 FS220 FS280 FR220,8,10,6.5,73182900,795711590178
0000-961-0601,6.09,5,Anel,FS130 BT130 HT133,1,10,6.5,73182900,795711590253
0000-961-0608,4.04,1,Anel,BT120 BT121 HS81R FR350 FS120 FS250 FS300 FS350 KA120,1,10,6.5,73182900,795711590277
0000-961-1206,6.22,1,Anel,TS350 TS760 TS420 TS800,1,10,6.5,73182900,795711593643
0000-961-1409,5.9,2,Anel,E160 EHTImpl E75,5,10,6.5,73182900,795711591557
0000-961-5116,12.03,4,Anel,MS08,5,10,9.75,39269090,795711590451
0000-963-0501,2.59,2,Bucha,MS051 MS076,5,10,6.5,74152900,795711590000
0000-963-0808,3.31,2,Bucha,MS046 MS460 MS066 MS660 MS650,5,0,3.25,74198090,795711590680
0000-963-0809,3.87,2,Bucha,MS034 BR600 BR800,5,10,6.5,74152900,795711590697
0000-963-0900,7.15,4,Bucha,SR430 SR450,3,10,6.5,73182900,795711591106
0000-963-0902,1.57,1,Bucha,MS362 MS462,1,10,6.5,73182900,795711591113
0000-963-0906,4.39,1,Bucha,TSA 230,1,10,6.5,73182900,886661159840
0000-963-1204,11.43,5,Bucha,MS08 MS051,5,10,7.8,84833010,886661215317
0000-963-1302,4.35,1,Bucha,HTImpl,0,0,3.25,74198090,795711593568
0000-967-1500,12.58,3,Logotipo de poliamida STIHL,MS210 MS230 MS250 MS039-Antiga,8,10,9.75,39269090,795711591755
0000-967-1593,12.58,1,Etiqueta de identificação Magnum,MS461,5,10,9.75,39191090,795711590642
0000-967-2035,10.08,1,Logotipo,MS025 MS036 MS039 MS046 MS460 MS066 FS160 FS220 FS280,5,10,9.75,39269090,795711590932
0000-967-3447,10.08,10,Etiqueta auto-adesiva Número da máquina,MSA120 MSA140 BGA56,1,10,9.75,39191090,886661142798
0000-967-3453,10.08,1,Etiqueta auto-adesiva,RMA370,1,10,9.75,39191090,886661495535
0000-967-3454,10.08,3,Etiqueta auto-adesiva,RMA510 WP300 WP600 MH610 MH710 GR40.0 GR60.0 GR80.0,1,10,9.75,39191090,886661495542
0000-967-3506,9.18,3,Plaqueta de alumínio,MS08 P835 P840 TS350,5,0,0.0,83100000,795711586935
0000-967-3631,10.08,1,Etiqueta auto-adesiva BG,BG86,1,10,9.75,39191090,795711587253
0000-967-3701,10.08,1,Indicação de advertência pictograma BR,SR400 SR420,1,10,9.75,39199090,795711586751
0000-967-3703,10.09,1,Etiqueta autoadesiva ind. advertência BT,BT121,8,10,9.75,39191090,795711586799
0000-967-3706,10.08,5,Etiqueta autoadesiva ind. de advertência,FSA65,1,10,9.75,39191090,795711587000
0000-967-3723,23.72,1,Etiqueta auto-adesiva,RE107 RE142,1,10,9.75,39191090,795711591625
0000-967-3730,10.08,1,Indicação de advertência pictograma,HLImpl SP10,5,10,9.75,39191090,795711592141
0000-967-3745,23.16,1,Etiqueta auto-adesiva,RE107 RE142,1,10,9.75,39191090,795711587116
0000-967-3759,10.08,1,Indicação de advertência pictograma TS,TS800,1,10,9.75,39191090,795711591977
0000-967-3765,68.55,1,Indicação de advertência pictograma RE,RE107 RE108 RE109 RE142 RE143,1,10,9.75,39191090,795711592301
0000-967-3799,10.08,1,Indicação de advertência pictograma TS,TS420,1,10,9.75,39199090,795711587130
0000-967-3907,10.08,1,Etiqueta de advertencia,BG86 BR430 SR430 SR450,5,10,9.75,39191090,886661021178
0000-967-4000,10.08,1,Plaqueta instrutiva,TS420,1,10,9.75,39191090,795711587284
0000-967-4006,10.08,1,Indicação de advertência pictograma BGE,BGE71,1,10,9.75,39199090,795711591991
0000-967-4023,10.08,1,Indicação de advertência pictograma FSA,FSA65,1,10,9.75,39191090,795711586881
0000-967-4043,10.08,1,Indicação de advertência pictograma BGA,BGA,1,10,9.75,39191090,795711828424
0000-967-4045,10.08,5,Indicação de advertência pictogram BR,BR430,1,10,9.75,39191090,795711842314
0000-967-4065,10.08,1,Plaqueta instrutiva Tela contra faíscas,TS420 TS500i HS82R,1,10,9.75,39191090,886661021109
0000-967-7206,9.19,1,Indicação de alerta,HSE61,1,0,0.0,49089000,795711587581
0000-967-7229,10.08,1,Indicação de advertência pictogram RMA,RMA370,1,10,9.75,39191090,795711951771
0000-967-7231,9.19,5,Indicação de advertência pictograma FSE,FSE,1,0,0.0,49089000,795711977771
0000-967-7233,9.18,1,Indicação de advertência pictogram FSE,FSE41,1,0,0.0,49089000,886661000975
0000-967-7242,10.08,1,Indicação de advertência pictogram,RMA KM,1,10,9.75,39199090,886661021277
0000-967-7247,10.08,10,Indicação de advertência pictogram MS,MS210 MS230 MS250 MS361 MS462 MS651 MS661,1,10,9.75,39199090,886661052691
0000-967-7250,10.08,5,Indicação de advertência pictogram MS,MS170,1,10,9.75,39191090,886661056682
0000-967-7253,10.08,5,Indicação de advertência pictograma FS,FS120 FS160 FS220 FS250 FS280 FS300 FS350 FR220 FR350 KA85R KA120,5,10,9.75,39191090,886661056811
0000-967-7257,10.08,1,Indicação de advertência pictogram,MS193T MS194T,1,10,9.75,39191090,886661062041
0000-967-7263,10.08,1,Indicação de advertência pictogram TSA,TSA230,1,10,9.75,39191090,886661067640
0000-967-7268,10.08,1,Indicação de advertência pictograma HS,HS45,1,10,9.75,39191090,886661087624
0000-967-7271,27.5,1,Indicação de advertência pictogram,RE88 RE109,1,10,9.75,39191090,886661093380
0000-967-7278,10.08,1,Indicação de advertência pictogram FC,FCS-KM,1,10,9.75,39191090,886661109654
0000-967-7287,10.08,1,Indicação de advertência pictogram TS,TS800,1,10,9.75,39191090,886661125180
0000-967-7289,10.08,1,Ind. advertência pictograma Tampa tanque,HT133,1,10,9.75,39191090,886661125333
0000-967-7293,40.16,1,Indicação de advertência pictogram RE,RE232,1,10,9.75,39191090,886661132362
0000-967-7294,10.08,5,Indicação de advertência pictogram HL,HL-KM 145,1,10,9.75,39199090,886661133390
0000-967-7299,10.09,10,Indicação de advertência pictogram,HL 145,1,10,9.75,39199090,886661144624
0000-967-7306,10.09,5,Indicação de advertência pictogram,USG,1,10,9.75,39199090,795711880088
0000-967-7319,10.09,5,Indicação de advertência pictogram HT,HT133,1,10,9.75,39191090,886661170555
0000-967-7324,10.08,5,Indicação de advertência pictogram,SP,1,10,9.75,39199090,886661170920
0000-967-7328,10.08,5,Indicação de advertência pictogram BG-KM,BG-KM,1,10,9.75,39191090,886661170975
0000-967-7335,10.08,3,Indicação de advertência pictogram BR,BR600,1,10,9.75,39191090,886661207718
0000-967-7336,10.08,1,Indicação de advertência pictogram MSA,MSA120 MSA140,1,10,9.75,39191090,886661222377
0000-967-7337,10.08,5,Indicação de advertência pictogram HT,Impl. KA KM HT133,1,10,9.75,39191090,886661222858
0000-967-7341,10.08,1,Indicação de advertência pictogram FSA,FSA56,1,10,9.75,39191090,886661232505
0000-967-7367,10.08,5,Indicação de advertência pictogram,RMA460 RMA510,1,10,9.75,39199090,886661461578
0000-967-7369,10.08,3,Indicação de advertência pictogram,RMA460 RMA510,1,10,9.75,39199090,886661537143
0000-967-7370,10.08,3,Indicação de advertência pictogram MSA T,MSA160T,1,10,9.75,39191090,886661576784
0000-967-7376,10.08,3,Indicação de advertência pictogram,HTA50.0,1,10,9.75,39191090,886661828333
0000-967-7388,10.08,3,Indicação de advertência pictogram,MSA300,1,10,9.75,39191090,886661335763
0000-967-7398,10.08,5,Indicação de advertência pictogram,SHA56,1,10,9.75,39199090,886661533169
0000-967-7514,10.08,1,Indicação de alerta BR,BR800,1,10,9.75,39191090,886661449385
0000-967-7515,10.08,3,Indicação de alerta RMA,RMA510,1,10,9.75,39199090,886661461547
0000-967-7518,10.08,3,Indicação de alerta,RE110 RE150,1,10,9.75,39199090,886661537556
0000-967-7519,10.08,5,Indicação de alerta,RE110,1,10,9.75,39191090,886661537563
0000-967-7522,10.08,1,Indicação de alerta RE 90/95,RE90 RE95,1,10,9.75,39191090,886661537617
0000-967-7539,10.08,5,Indicação de alerta,Subst. 0000-967-7518RE110 150,1,10,9.75,39191090,886661622535
0000-971-0608,3.67,10,Pino,MS08 MS051 MS076,5,10,6.5,73182900,886661215348
0000-974-0503,3.48,5,Rebite de cabeça embutida,MS034 MS038 MS066 (Sabres Rolomatic Super),5,10,6.5,73182300,795711592394
0000-974-1000,4.3,20,Rebite especial  3x6,MS08 MS011 MS034 MS038 MS051 MS066 MS076 FS44 FS160 FS22,5,10,6.5,73182300,795711592400
0000-974-1200,2.15,5,"Rebite cilíndrico 2,6x8",MS025 MS036 MS360 MS039 MS310 MS390 MS046 MS460 MS066 MS66,5,10,6.5,73182400,795711592417
0000-988-5200,5.4,3,Nipel,MS08 MS051 TS350,5,0,0.0,76082090,795711587383
0000-988-5206,6.26,1,Nípel,TS800 KA120,1,10,0.0,39174090,795711587765
0000-988-5211,6.39,3,Nipel,MS011 MS210 MS025 MS230 MS250 MS034 MS036 MS360 MS038 MS03,5,10,6.5,74152900,795711587604
0000-988-5224,10.42,3,Nípel,MSA300,1,10,3.25,73079900,886661545353
0000-988-6115,5.64,1,Bujão,E14 E160,1,10,11.7,40169990,795711588236
0000-988-6220,3.85,2,Bujão,MS038,5,10,11.7,40169990,795711592424
0000-988-8600,3.38,3,Luva,BT121 FS85R FR85 HS80 SP80 SP80K SP81 HT75 HTK,5,10,5.0,73269090,795711593193
0000-988-9204,1.94,1,"Fixa cabo 294x4,8 mm",RE98 RE108 RE142 RE143,1,10,9.75,39269090,795711587796
0000-989-0401,6.72,3,Anel,MS038,5,10,5.2,40169300,795711588342
0000-989-0504,6.63,5,Luva de borracha,MSA300,1,10,11.7,40169990,886661335343
0000-989-0507,4.67,5,Passador,MS038 MS192T MS194T,5,10,11.7,40169990,795711587932
0000-989-0516,4.67,10,Luva,BT121 FS85 FS85R FS120 FS250 FS300 FS350 FR85 FR350,1,10,11.7,40169990,795711592264
0000-989-0602,6.63,10,Passador,SR400 SR420,5,10,11.7,40169990,795711592271
0000-989-0608,4.67,1,Luva,TS800,1,10,11.7,40169990,795711592714
0000-989-0609,4.67,10,Luva,MS361,3,10,11.7,40169990,795711592721
0000-989-0808,4.67,2,Passador,MS038 MS382 MS660,5,10,11.7,40169990,795711587543
0000-989-0809,7.15,2,Passador de borracha,MS051 MS076,0,10,0.0,40169990,795711844493
0000-989-0810,4.67,2,Passador,MS08 TS350 P835 P840,5,10,11.7,40169990,795711587550
0000-989-0812,4.67,2,Passador,MS066 MS660 MS650,5,10,11.7,40169990,795711587567
0000-989-0814,4.67,2,Passador,MS025 MS250 MS039 MS310 MS390 MS046 MS460 MS210,1,10,11.7,40169990,795711587901
0000-989-0815,5.31,2,Passador,TS350 MS310 MS390,5,10,11.7,40169990,795711587918
0000-989-0816,9.26,10,Passador,MS08 MS025 HTA86,1,10,11.7,40169990,795711587925
0000-989-1002,8.6,1,Luva de proteção,MS361 MS462,1,10,11.7,40169990,795711588038
0000-989-1010,5.63,2,Luva de proteção,MS08 MS036 MS360 MS038 MS039 MS310 MS390 MS046 MS460 MS051,5,10,5.2,40169300,795711283919
0000-989-5201,11.92,5,Mangueira 115 mm,FS120,1,10,6.5,40091100,886661361489
0000-992-5741,0.84,2,Anel de vedação,MS08 TS350 P835 P840,0,10,0.0,40169300,795711844516
0000-992-6302,2.47,2,Anel de vedação,MS08 MS034 MS038 MS051 MS076 TS760,5,10,5.2,40169300,795711592882
0000-992-6305,2.16,2,Anel de vedação,MS08 MS034 MS036 MS038 P835 P840,1,10,5.2,40169300,795711592899
0000-992-7101,2.6,2,Anel de vedação,FS160 FS220 FS280,1,10,5.2,40169300,795711593209
0000-993-0508,17.68,1,Anel 12x15x12,MS260,3,10,7.8,84833090,795711587680
0000-993-0510,28.93,1,Anel,MS08 MS034 MS036 MS360 TS350,5,10,6.5,73182900,795711587703
0000-995-0800,8.07,1,Porca com colar M8,MS193T MS194T HT133,1,10,6.5,73181600,795711681968
0000-995-0803,8.66,5,Porca com colar M8,MS462,1,10,6.5,73181600,886661168279
0000-995-0806,10.97,1,Porca com colar M8,MS362 MS651 MS661,1,10,6.5,73181600,795711593025
0000-995-0807,6.92,6,"Porca com colar M10x0,75",RGA140,1,10,6.5,73181600,886661122271
0000-997-0227,3.76,10,Mola de pressão,MS046 MS460,1,10,9.75,73202010,795711587482
0000-997-0326,3.72,5,Mola de pressão,MS051 MS076,5,10,9.75,73202010,795711587833
0000-997-0603,3.76,5,Mola de pressão,MSA120 MSA160 MSA200 MSA140 MS08 MS011 MS051 MS076 TS35,5,10,9.75,73202010,795711588540
0000-997-0606,11.16,5,Mola helicoidal,Cabeçote de corte AutoCut C 26-2,1,10,9.75,73202010,886661165162
0000-997-0615,3.76,2,Mola de pressão,MS310 MS039 MS390 MS046 MS460 MS462,1,10,9.75,73202010,795711592370
0000-997-0628,4.5,3,Mola,MS025 MS034 MS036 MS310 MS360 MS362 MS382 MS039 MS390 MS04,5,10,9.75,73202010,795711592745
0000-997-0629,3.76,3,Mola de pressão,MS034 MS036 MS360 MS066 MS660 MS650 MS651 MS661,5,10,9.75,73202010,795711592905
0000-997-0701,4.5,3,Mola de pressão,MS076,5,10,9.75,73202010,795711592981
0000-997-0724,4.5,10,Mola de pressão,HS80 HS81 HS82R,1,10,9.75,73202010,795711588243
0000-997-0842,3.76,1,Mola de pressão,FS460,1,10,9.75,73202010,795711587871
0000-997-0907,4.5,30,Mola de tração,MS038 MS380 MS381,5,10,9.75,73202010,795711592479
0000-997-0909,4.5,30,Mola de tração,MS310 MS034 MS039 MS390,5,10,9.75,73202010,795711592486
0000-997-0911,4.5,15,Mola de tração,MS066 MS660 MS650,5,10,9.75,73202010,795711592769
0000-997-0912,4.5,15,Mola de tração,MS066 MS660 MS650,1,10,9.75,73202010,795711592844
0000-997-0927,4.5,10,Mola de pressão,MS038,5,10,9.75,73202010,795711592851
0000-997-0928,4.5,5,Mola de pressão,MS051 MS076,5,10,9.75,73202010,795711592868
0000-997-1010,3.72,5,Mola de pressão,MS038,5,10,9.75,73202010,795711587376
0000-997-1200,4.5,5,Mola helicoidal,MS038,5,10,9.75,73202090,795711587598
0000-997-1303,5.21,10,Mola de pressão,TS350 TS760,1,10,9.75,73202010,795711588120
0000-997-1304,4.5,10,Mola de pressão,FS120 FS130 FS250 FS300 FS350 BR600 FSA135,5,10,9.75,73202010,795711588137
0000-997-1501,5.24,10,Mola helicoidal,FS85 KA85R,1,10,9.75,73202010,795711587970
0000-997-1701,5.24,1,Mola de pressão,FS120 FS130 FS250 FS300 FS350 FS460 FSA135,5,10,9.75,73202010,795711588625
0000-997-2001,3.72,1,Mola de pressão,BT45,1,10,9.75,73202010,795711588687
0000-997-2002,3.76,1,Mola de pressão,MS260 MSE170,1,10,9.75,73202010,795711588694
0000-997-2003,3.76,1,Mola de pressão,MS192T,1,10,9.75,73202010,795711588724
0000-997-2007,5.21,1,Mola de pressão,BG-KM,1,10,9.75,73202010,795711588410
0000-997-2012,3.72,10,Mola de pressão,SR430 SR450,3,10,9.75,73202010,795711588779
0000-997-2015,5.21,1,Mola de pressão,FS38 FSA65 FSA85,1,10,9.75,73202010,795711886271
0000-997-2020,4.47,1,Mola de pressão,HL145°,1,10,9.75,73202010,886661540655
0000-997-2026,3.72,1,Mola de pressão,RE110,1,10,9.75,73202010,886661627103
0000-997-2100,5.97,2,Mola de pressão,FE55 FS44,5,10,9.75,73202010,795711588847
0000-997-2201,4.47,5,Mola,MSA120 MSA140 HSA56 HSA50 FSA56,1,10,9.75,73209000,886661210190
0000-997-2900,29.22,1,Mola de pressão,NG4,1,10,9.75,73202010,795711017484
